ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10301,22,51.32,3,1129.04,37899,Shipped,4,10,2003,Classic Cars,50,S24_1628,Office Supplies,Lamp,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10311,45,49.3,8,2218.5,38276,Shipped,4,10,2004,Classic Cars,50,S24_1628,Office Supplies,Lamp,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10321,48,42.26,5,2028.48,38295,Shipped,4,11,2004,Classic Cars,50,S24_1628,Office Supplies,Lamp,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small
10332,20,87.96,5,1759.2,38308,Shipped,4,11,2004,Classic Cars,50,S24_1628,Office Supplies,Lamp,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10343,27,36.21,6,977.67,38315,Shipped,4,11,2004,Classic Cars,50,S24_1628,Office Supplies,Lamp,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10367,38,38.5,11,1463,38364,Resolved,1,1,2005,Classic Cars,50,S24_1628,Office Supplies,Lamp,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10379,32,100,3,3970.56,38393,Shipped,1,2,2005,Classic Cars,50,S24_1628,Office Supplies,Lamp,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,64,40.25,10,2576,38464,On Hold,2,4,2005,Classic Cars,50,S24_1628,Office Supplies,Lamp,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10420,37,60.37,13,2233.69,38501,In Process,2,5,2005,Classic Cars,50,S24_1628,Office Supplies,Lamp,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10106,28,88.63,4,2481.64,37669,Shipped,1,2,2003,Planes,109,S24_1785,Office Supplies,Ruler,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10120,39,100,10,4651.53,37740,Shipped,2,4,2003,Planes,109,S24_1785,Office Supplies,Ruler,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10133,41,94.1,5,3858.1,37799,Shipped,2,6,2003,Planes,109,S24_1785,Office Supplies,Ruler,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10145,40,87.54,16,3501.6,37858,Shipped,3,8,2003,Planes,109,S24_1785,Office Supplies,Ruler,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10168,49,100,11,6433.7,37922,Shipped,4,10,2003,Planes,109,S24_1785,Office Supplies,Ruler,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium
10210,27,98.48,9,2658.96,37998,Shipped,1,1,2004,Planes,109,S24_1785,Office Supplies,Ruler,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,34,100,11,3608.76,38037,Shipped,1,2,2004,Planes,109,S24_1785,Office Supplies,Ruler,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10235,23,96.29,5,2214.67,38079,Shipped,2,4,2004,Planes,109,S24_1785,Office Supplies,Ruler,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,31,88.63,6,2747.53,38118,Shipped,2,5,2004,Planes,109,S24_1785,Office Supplies,Ruler,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10262,34,97.38,1,3310.92,38162,Cancelled,2,6,2004,Planes,109,S24_1785,Office Supplies,Ruler,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10275,25,95.2,11,2380,38191,Shipped,3,7,2004,Planes,109,S24_1785,Office Supplies,Ruler,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10284,22,100,3,2310.88,38220,Shipped,3,8,2004,Planes,109,S24_1785,Office Supplies,Ruler,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10297,32,100,6,4061.76,38246,Shipped,3,9,2004,Planes,109,S24_1785,Office Supplies,Ruler,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Medium
10308,31,100,9,3493.7,38275,Shipped,4,10,2004,Planes,109,S24_1785,Office Supplies,Ruler,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10316,25,100,1,2872.25,38292,Shipped,4,11,2004,Planes,109,S24_1785,Office Supplies,Ruler,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,47,87.54,14,4114.38,38303,Shipped,4,11,2004,Planes,109,S24_1785,Office Supplies,Ruler,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10339,21,50.65,7,1063.65,38314,Shipped,4,11,2004,Planes,109,S24_1785,Office Supplies,Ruler,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10353,28,71.73,2,2008.44,38325,Shipped,4,12,2004,Planes,109,S24_1785,Office Supplies,Ruler,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small
10374,46,94.1,3,4328.6,38385,Shipped,1,2,2005,Planes,109,S24_1785,Office Supplies,Ruler,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
10386,33,41.71,11,1376.43,38412,Resolved,1,3,2005,Planes,109,S24_1785,Office Supplies,Ruler,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10398,43,100,16,5552.16,38441,Shipped,1,3,2005,Planes,109,S24_1785,Office Supplies,Ruler,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10401,38,96.29,5,3659.02,38445,On Hold,2,4,2005,Planes,109,S24_1785,Office Supplies,Ruler,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Medium
10416,47,88.63,6,4165.61,38482,Shipped,2,5,2005,Planes,109,S24_1785,Office Supplies,Ruler,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
10101,45,31.2,3,1404,37630,Shipped,1,1,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small
10110,20,35.51,3,710.2,37698,Shipped,1,3,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10124,45,37.84,2,1702.8,37762,Shipped,2,5,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10149,36,33.19,7,1194.84,37876,Shipped,3,9,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small
10162,37,27.22,5,1007.14,37912,Shipped,4,10,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small
10173,31,31.53,9,977.43,37930,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10182,39,36.84,6,1436.76,37937,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10193,26,29.21,10,759.46,37946,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10205,32,37.17,5,1189.44,37958,Shipped,4,12,2003,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10214,20,34.19,3,683.8,38012,Shipped,1,1,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10227,42,29.21,6,1226.82,38048,Shipped,1,3,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10243,33,29.54,1,974.82,38103,Shipped,2,4,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Small
10280,20,28.88,12,577.6,38216,Shipped,3,8,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
10288,29,38.17,1,1106.93,38231,Shipped,3,9,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10304,23,30.2,16,694.6,38271,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10312,39,29.54,13,1152.06,38281,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10322,20,100,3,2624,38295,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small
10332,45,81.91,6,3685.95,38308,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10344,20,35.18,6,703.6,38316,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10356,48,100,5,9720,38330,Shipped,4,12,2004,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large
10367,23,36.29,13,834.67,38364,Resolved,1,1,2005,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Small
10380,32,70.56,4,2257.92,38399,Shipped,1,2,2005,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10391,33,100,8,8344.71,38420,Shipped,1,3,2005,Vintage Cars,33,S24_1937,Office Supplies,Lamp,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large
10409,61,29.54,1,1801.94,38465,Shipped,2,4,2005,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10420,45,26.88,1,1209.6,38501,In Process,2,5,2005,Vintage Cars,33,S24_1937,Office Supplies,Lamp,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10107,38,83.03,7,3155.14,37676,Shipped,1,2,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10120,34,83.79,5,2848.86,37740,Shipped,2,4,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10134,43,83.03,7,3570.29,37803,Shipped,3,7,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium
10145,47,83.03,11,3902.41,37858,Shipped,3,8,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10158,22,67.03,1,1474.66,37904,Shipped,4,10,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10168,29,75.41,6,2186.89,37922,Shipped,4,10,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10180,28,68.55,14,1919.4,37936,Shipped,4,11,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small
10188,40,91.4,6,3656,37943,Shipped,4,11,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10201,25,73.88,7,1847,37956,Shipped,4,12,2003,Motorcycles,76,S24_2000,Office Supplies,Pen,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10210,30,61.7,4,1851,37998,Shipped,1,1,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,38,69.31,6,2633.78,38037,Shipped,1,2,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10236,36,87.6,3,3153.6,38080,Shipped,2,4,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium
10250,32,87.6,1,2803.2,38118,Shipped,2,5,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10263,37,62.46,7,2311.02,38166,Shipped,2,6,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small
10275,30,79.98,6,2399.4,38191,Shipped,3,7,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10285,39,70.08,11,2733.12,38226,Shipped,3,8,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10297,32,65.51,1,2096.32,38246,Shipped,3,9,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
10308,47,63.22,4,2971.34,38275,Shipped,4,10,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10318,26,86.83,6,2257.58,38293,Shipped,4,11,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10329,37,94.43,4,3493.91,38306,Shipped,4,11,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10340,55,79.98,8,4398.9,38315,Shipped,4,11,2004,Motorcycles,76,S24_2000,Office Supplies,Pen,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10363,21,100,8,3595.62,38358,Shipped,1,1,2005,Motorcycles,76,S24_2000,Office Supplies,Pen,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10375,23,100,9,2443.29,38386,Shipped,1,2,2005,Motorcycles,76,S24_2000,Office Supplies,Pen,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10389,49,81.4,2,3988.6,38414,Shipped,1,3,2005,Motorcycles,76,S24_2000,Office Supplies,Pen,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10402,59,87.6,3,5168.4,38449,Shipped,2,4,2005,Motorcycles,76,S24_2000,Office Supplies,Pen,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10416,32,87.6,1,2803.2,38482,Shipped,2,5,2005,Motorcycles,76,S24_2000,Office Supplies,Pen,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10105,43,100,9,6341.21,37663,Shipped,1,2,2003,Ships,122,S24_2011,Office Supplies,Pen,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10117,41,100,3,5189.78,37727,Shipped,2,4,2003,Ships,122,S24_2011,Office Supplies,Pen,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10129,45,100,9,6027.75,37784,Shipped,2,6,2003,Ships,122,S24_2011,Office Supplies,Pen,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10142,33,100,6,3366,37841,Shipped,3,8,2003,Ships,122,S24_2011,Office Supplies,Pen,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10153,40,100,5,5456.4,37892,Shipped,3,9,2003,Ships,122,S24_2011,Office Supplies,Pen,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10167,33,100,16,3812.16,37917,Cancelled,4,10,2003,Ships,122,S24_2011,Office Supplies,Pen,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10177,50,100,7,6083,37932,Shipped,4,11,2003,Ships,122,S24_2011,Office Supplies,Pen,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium
10185,30,100,7,3170.7,37939,Shipped,4,11,2003,Ships,122,S24_2011,Office Supplies,Pen,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10197,41,100,13,4534.6,37951,Shipped,4,11,2003,Ships,122,S24_2011,Office Supplies,Pen,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,35,100,7,4301.15,37988,Shipped,1,1,2004,Ships,122,S24_2011,Office Supplies,Pen,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10221,49,100,1,6804.63,38035,Shipped,1,2,2004,Ships,122,S24_2011,Office Supplies,Pen,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10232,46,100,4,5652.94,38066,Shipped,1,3,2004,Ships,122,S24_2011,Office Supplies,Pen,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10248,48,100,10,6960.48,38114,Cancelled,2,5,2004,Ships,122,S24_2011,Office Supplies,Pen,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium
10261,36,100,8,4512.6,38155,Shipped,2,6,2004,Ships,122,S24_2011,Office Supplies,Pen,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium
10273,22,100,11,2784.76,38189,Shipped,3,7,2004,Ships,122,S24_2011,Office Supplies,Pen,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,42,100,13,5316.36,38219,Shipped,3,8,2004,Ships,122,S24_2011,Office Supplies,Pen,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium
10293,21,100,2,2941.89,38239,Shipped,3,9,2004,Ships,122,S24_2011,Office Supplies,Pen,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small
10306,29,100,7,3207.4,38274,Shipped,4,10,2004,Ships,122,S24_2011,Office Supplies,Pen,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10315,35,100,6,4215.05,38289,Shipped,4,10,2004,Ships,122,S24_2011,Office Supplies,Pen,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10326,41,100,4,4333.29,38300,Shipped,4,11,2004,Ships,122,S24_2011,Office Supplies,Pen,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10337,29,71.97,4,2087.13,38312,Shipped,4,11,2004,Ships,122,S24_2011,Office Supplies,Pen,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small
10350,34,50.33,7,1711.22,38323,Shipped,4,12,2004,Ships,122,S24_2011,Office Supplies,Pen,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10372,37,100,8,3910.53,38378,Shipped,1,1,2005,Ships,122,S24_2011,Office Supplies,Pen,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10384,28,80.54,3,2255.12,38406,Shipped,1,2,2005,Ships,122,S24_2011,Office Supplies,Pen,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small
10396,49,100,6,5720.75,38434,Shipped,1,3,2005,Ships,122,S24_2011,Office Supplies,Pen,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10414,23,100,10,3335.23,38478,On Hold,2,5,2005,Ships,122,S24_2011,Office Supplies,Pen,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10101,46,53.76,2,2472.96,37630,Shipped,1,1,2003,Vintage Cars,44,S24_2022,Office Supplies,Lamp,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Small
10110,39,44.35,2,1729.65,37698,Shipped,1,3,2003,Vintage Cars,44,S24_2022,Office Supplies,Lamp,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10124,22,45.25,1,995.5,37762,Shipped,2,5,2003,Vintage Cars,44,S24_2022,Office Supplies,Lamp,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small
10149,49,49.28,6,2414.72,37876,Shipped,3,9,2003,Vintage Cars,44,S24_2022,Office Supplies,Lamp,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small
